,Player,Tm,Age,2021 Games,2021 GS,2021 Tgt,2021 Rec,2021 RushingYds,2021 RushingTD,2021 RushingAtt,2021 ReceivingYds,2021 ReceivingTD,2021 FantasyPoints,2019 Games,2019 GS,2019 Tgt,2019 Rec,2019 RushingYds,2019 RushingTD,2019 RushingAtt,2019 ReceivingYds,2019 ReceivingTD,2019 FantasyPoints,2020 Games,2020 GS,2020 Tgt,2020 Rec,2020 RushingYds,2020 RushingTD,2020 RushingAtt,2020 ReceivingYds,2020 ReceivingTD,2020 FantasyPoints,Usage19,Touchdowns19,TotYdsScrm19,Production19,Usage20,Touchdowns20,TotYdsScrm20,Production20,Usage21,Touchdowns21,TotYdsScrm21,Production21,Average Total Usage,Average Total Yards,Average Total Production
0,Davante Adams,GNB,27.0,12.0,12.0,127.0,83.0,0.0,0.0,0.0,997.0,5.0,210.7,14,14,149.0,115.0,0.0,0.0,0.0,1374.0,18.0,243.0,16.0,16.0,169.0,123.0,0.0,0.0,0.0,1553.0,11.0,221.0,18.857142857142858,18.0,1374.0,73.81818181818181,18.25,11.0,1553.0,85.6986301369863,17.5,5.0,997.0,57.25714285714286,18.202380952380953,1308.0,72.257984937437
1,Tyreek Hill,KAN,25.0,12.0,12.0,89.0,58.0,23.0,0.0,8.0,860.0,7.0,188.3,15,15,135.0,87.0,123.0,2.0,13.0,1276.0,15.0,242.0,17.0,16.0,159.0,111.0,96.0,0.0,9.0,1239.0,9.0,186.0,14.8,17.0,1399.0,95.67567567567568,15.882352941176471,9.0,1335.0,84.62222222222222,12.25,7.0,883.0,72.65306122448979,14.310784313725492,1205.6666666666667,84.31698637412923
2,Stefon Diggs,MIN,26.0,15.0,15.0,94.0,63.0,61.0,0.0,5.0,1130.0,6.0,212.1,16,15,166.0,127.0,1.0,0.0,1.0,1535.0,8.0,202.0,17.0,17.0,164.0,103.0,0.0,0.0,0.0,1225.0,10.0,183.0,18.3125,8.0,1536.0,84.31399317406144,15.705882352941176,10.0,1225.0,78.63295880149813,10.466666666666667,6.0,1191.0,114.36305732484077,14.828349673202615,1317.3333333333333,92.43666976680011
3,Calvin Ridley,ATL,25.0,13.0,10.0,93.0,63.0,34.0,0.0,2.0,866.0,7.0,195.0,15,15,143.0,90.0,1.0,0.0,5.0,1374.0,9.0,192.0,5.0,5.0,52.0,31.0,0.0,0.0,0.0,281.0,2.0,40.0,15.533333333333333,9.0,1375.0,89.09871244635193,16.6,2.0,281.0,17.048192771084334,12.0,7.0,900.0,75.58333333333333,14.71111111111111,852.0,60.576746183589854
4,D.K. Metcalf,SEA,22.0,16.0,15.0,100.0,58.0,11.0,0.0,2.0,900.0,7.0,185.1,16,16,129.0,83.0,0.0,0.0,0.0,1303.0,10.0,188.0,17.0,17.0,129.0,75.0,6.0,0.0,1.0,967.0,12.0,169.0,13.25,10.0,1303.0,99.09433962264151,12.0,12.0,973.0,82.08333333333333,9.875,7.0,911.0,92.9620253164557,11.708333333333334,1062.3333333333333,91.37989942414352
5,Justin Jefferson,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,125.0,88.0,2.0,0.0,1.0,1400.0,7.0,186.0,17.0,17.0,167.0,108.0,14.0,0.0,6.0,1616.0,10.0,222.0,13.3125,7.0,1402.0,105.84037558685446,16.176470588235293,10.0,1630.0,101.38181818181819,0.0,0.0,0.0,0.0,9.829656862745098,1010.6666666666666,69.07406458955755
6,Adam Thielen,MIN,29.0,10.0,10.0,48.0,30.0,6.0,1.0,4.0,418.0,6.0,114.4,15,15,108.0,74.0,15.0,0.0,3.0,925.0,14.0,180.0,13.0,13.0,95.0,67.0,2.0,0.0,1.0,726.0,10.0,133.0,12.133333333333333,14.0,940.0,78.62637362637363,12.461538461538462,10.0,728.0,59.22222222222222,7.8,7.0,424.0,55.256410256410255,10.798290598290597,697.3333333333334,64.36833536833537
7,Mike Evans,TAM,26.0,13.0,13.0,118.0,67.0,0.0,0.0,0.0,1157.0,8.0,230.7,16,16,109.0,70.0,0.0,0.0,0.0,1006.0,13.0,179.0,16.0,16.0,114.0,74.0,10.0,0.0,1.0,1035.0,14.0,189.0,11.1875,13.0,1006.0,91.08379888268156,11.75,14.0,1045.0,90.12765957446808,14.23076923076923,8.0,1157.0,81.86486486486487,12.389423076923075,1069.3333333333333,87.69210777400485
8,A.J. Brown,TEN,22.0,16.0,11.0,84.0,52.0,60.0,1.0,3.0,1051.0,8.0,217.1,14,12,106.0,70.0,0.0,0.0,0.0,1075.0,11.0,178.0,13.0,13.0,105.0,63.0,10.0,0.0,2.0,869.0,5.0,118.0,12.571428571428571,11.0,1075.0,86.38636363636364,12.923076923076923,5.0,879.0,68.4047619047619,8.5,9.0,1111.0,131.76470588235293,11.331501831501832,1021.6666666666666,95.51861047449283
9,DeAndre Hopkins,HOU,27.0,15.0,15.0,150.0,104.0,18.0,0.0,2.0,1165.0,7.0,266.54,16,16,160.0,115.0,1.0,0.0,1.0,1407.0,6.0,173.0,10.0,10.0,64.0,42.0,0.0,0.0,0.0,572.0,8.0,105.0,17.1875,6.0,1408.0,82.2690909090909,10.6,8.0,572.0,54.716981132075475,16.933333333333334,7.0,1183.0,70.2755905511811,14.906944444444443,1054.3333333333333,69.08722086411582
10,Tyler Lockett,SEA,27.0,16.0,16.0,110.0,82.0,-5.0,0.0,4.0,1057.0,8.0,235.2,16,16,132.0,100.0,0.0,0.0,0.0,1054.0,10.0,165.0,16.0,16.0,107.0,73.0,9.0,0.0,2.0,1175.0,8.0,168.0,14.5,10.0,1054.0,73.37931034482759,11.25,8.0,1184.0,105.95555555555555,12.0,8.0,1052.0,88.33333333333333,12.583333333333334,1096.6666666666667,89.22273307790549
11,Allen Robinson,CHI,26.0,16.0,15.0,154.0,98.0,2.0,0.0,1.0,1147.0,7.0,254.9,16,16,151.0,102.0,-1.0,0.0,1.0,1250.0,6.0,161.0,12.0,11.0,66.0,38.0,0.0,0.0,0.0,410.0,1.0,49.0,15.8125,6.0,1249.0,79.36758893280633,8.666666666666666,1.0,410.0,47.42307692307693,15.75,7.0,1149.0,73.39682539682539,13.409722222222221,936.0,66.72916375090288
12,Robert Woods,LAR,27.0,15.0,15.0,139.0,90.0,115.0,1.0,17.0,1134.0,2.0,232.9,16,16,129.0,90.0,155.0,2.0,24.0,936.0,6.0,155.0,9.0,9.0,69.0,45.0,46.0,1.0,8.0,556.0,4.0,92.0,13.6875,8.0,1091.0,80.29223744292237,12.666666666666666,5.0,602.0,47.92105263157895,15.266666666666667,3.0,1249.0,82.00873362445414,13.87361111111111,980.6666666666666,70.07400789965182
13,Chase Claypool,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6,109.0,62.0,16.0,2.0,10.0,873.0,9.0,153.0,15.0,13.0,105.0,59.0,96.0,0.0,14.0,860.0,2.0,108.0,10.6875,11.0,889.0,84.21052631578948,10.933333333333334,2.0,956.0,87.6219512195122,0.0,0.0,0.0,0.0,7.206944444444445,615.0,57.27749251176723
14,Marvin Jones,DET,29.0,13.0,11.0,91.0,62.0,0.0,0.0,2.0,779.0,9.0,193.9,16,16,115.0,76.0,0.0,0.0,0.0,978.0,9.0,152.0,17.0,16.0,120.0,73.0,0.0,0.0,0.0,832.0,4.0,107.0,11.9375,9.0,978.0,82.68062827225131,11.352941176470589,4.0,832.0,73.63730569948186,11.76923076923077,9.0,779.0,66.95424836601306,11.686557315233784,863.0,74.42406077924875
15,Brandin Cooks,LAR,26.0,14.0,14.0,72.0,42.0,52.0,0.0,6.0,583.0,2.0,117.5,15,15,119.0,81.0,0.0,0.0,0.0,1150.0,6.0,151.0,16.0,16.0,134.0,90.0,21.0,0.0,2.0,1037.0,6.0,142.0,13.333333333333334,6.0,1150.0,86.7,14.0,6.0,1058.0,76.0,8.142857142857142,2.0,635.0,78.2280701754386,11.825396825396828,947.6666666666666,80.3093567251462
16,Taysom Hill,NOR,29.0,16.0,5.0,22.0,19.0,156.0,1.0,27.0,234.0,6.0,102.2,16,8,12.0,8.0,457.0,8.0,87.0,98.0,1.0,149.0,12.0,9.0,6.0,4.0,374.0,5.0,70.0,52.0,0.0,118.0,1.25,9.0,555.0,451.2,0.8333333333333334,5.0,426.0,517.1999999999999,2.5625,7.0,390.0,154.9268292682927,1.5486111111111114,457.0,374.4422764227642
17,D.J. Moore,CAR,22.0,15.0,15.0,135.0,87.0,40.0,0.0,6.0,1175.0,4.0,230.5,15,14,118.0,66.0,22.0,0.0,2.0,1193.0,4.0,146.0,17.0,17.0,163.0,93.0,48.0,0.0,8.0,1157.0,4.0,145.0,12.266666666666667,4.0,1215.0,99.375,15.058823529411764,4.0,1205.0,80.28515625,14.8,4.0,1215.0,82.36486486486486,14.041830065359477,1211.6666666666667,87.34167370495494
18,Keenan Allen,LAC,27.0,16.0,16.0,149.0,104.0,16.0,0.0,3.0,1199.0,6.0,261.5,14,13,147.0,100.0,-1.0,0.0,1.0,992.0,8.0,145.0,16.0,16.0,157.0,106.0,0.0,0.0,0.0,1138.0,6.0,152.0,17.642857142857142,8.0,991.0,56.62348178137652,16.4375,6.0,1138.0,69.59695817490494,15.8125,6.0,1215.0,77.21739130434783,16.63095238095238,1114.6666666666667,67.81261042020977
19,Amari Cooper,DAL,25.0,16.0,16.0,119.0,79.0,6.0,0.0,1.0,1189.0,8.0,246.5,16,15,130.0,92.0,14.0,0.0,6.0,1114.0,5.0,145.0,15.0,14.0,104.0,68.0,0.0,0.0,0.0,865.0,8.0,135.0,13.875,5.0,1128.0,81.65765765765765,11.466666666666667,8.0,865.0,76.13372093023256,12.375,8.0,1195.0,97.21212121212122,12.572222222222223,1062.6666666666667,85.00116660000381
20,CeeDee Lamb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,111.0,74.0,82.0,1.0,10.0,935.0,5.0,144.0,16.0,13.0,120.0,79.0,76.0,0.0,9.0,1102.0,6.0,154.0,11.5625,6.0,1017.0,88.47567567567567,12.4375,6.0,1178.0,95.19597989949749,0.0,0.0,0.0,0.0,8.0,731.6666666666666,61.223885191724385
21,Nelson Agholor,PHI,26.0,11.0,10.0,69.0,39.0,7.0,0.0,2.0,363.0,3.0,92.0,16,13,82.0,48.0,0.0,0.0,0.0,896.0,8.0,138.0,15.0,13.0,64.0,37.0,11.0,0.0,3.0,473.0,3.0,66.0,8.125,8.0,896.0,111.26153846153846,6.733333333333333,3.0,484.0,72.32673267326733,9.818181818181818,3.0,370.0,37.99074074074074,8.22550505050505,583.3333333333334,73.85967062518218
22,JuJu Smith-Schuster,PIT,23.0,12.0,12.0,70.0,42.0,0.0,0.0,0.0,552.0,3.0,113.2,16,14,128.0,97.0,0.0,0.0,0.0,831.0,9.0,137.0,5.0,5.0,28.0,15.0,9.0,1.0,3.0,129.0,0.0,20.0,14.0625,9.0,831.0,59.733333333333334,8.6,1.0,138.0,16.16279069767442,9.333333333333334,3.0,552.0,59.46428571428571,10.66527777777778,507.0,45.120136581764484
23,Terry McLaurin,WAS,24.0,14.0,14.0,93.0,58.0,0.0,0.0,0.0,919.0,7.0,191.9,15,15,134.0,87.0,30.0,0.0,2.0,1118.0,4.0,137.0,17.0,17.0,130.0,77.0,12.0,0.0,1.0,1053.0,5.0,137.0,14.733333333333333,4.0,1148.0,78.19004524886878,12.176470588235293,5.0,1065.0,87.8743961352657,10.785714285714286,7.0,919.0,85.85430463576158,12.565172735760969,1044.0,83.97291533996535
24,Will Fuller,HOU,25.0,11.0,11.0,71.0,49.0,0.0,0.0,0.0,670.0,3.0,134.0,11,11,75.0,53.0,0.0,0.0,1.0,879.0,8.0,136.0,2.0,0.0,8.0,4.0,0.0,0.0,0.0,26.0,0.0,5.0,11.636363636363637,8.0,879.0,76.2265625,6.0,0.0,26.0,4.333333333333333,10.909090909090908,3.0,670.0,61.69166666666667,9.515151515151516,525.0,47.417187500000004
25,Curtis Samuel,CAR,23.0,16.0,15.0,105.0,54.0,130.0,1.0,19.0,627.0,6.0,171.7,15,5,97.0,77.0,200.0,2.0,41.0,851.0,3.0,135.0,5.0,1.0,9.0,6.0,11.0,0.0,4.0,27.0,0.0,4.0,11.6,5.0,1051.0,91.0344827586207,3.0,0.0,38.0,12.666666666666666,9.9375,7.0,757.0,76.88050314465409,8.179166666666667,615.3333333333334,60.19388418998049
26,Diontae Johnson,PIT,23.0,16.0,12.0,92.0,59.0,41.0,0.0,4.0,680.0,5.0,157.1,15,13,144.0,88.0,15.0,0.0,3.0,923.0,7.0,134.0,16.0,14.0,169.0,107.0,53.0,0.0,5.0,1161.0,8.0,167.0,15.466666666666667,7.0,938.0,61.099137931034484,17.25,8.0,1214.0,70.84057971014492,9.4375,5.0,721.0,76.9271523178808,14.051388888888889,957.6666666666666,69.62228998635341
27,Robby Anderson,NYJ,26.0,16.0,15.0,96.0,52.0,4.0,0.0,1.0,779.0,5.0,160.3,16,16,136.0,95.0,15.0,0.0,4.0,1096.0,3.0,129.0,17.0,16.0,110.0,53.0,36.0,0.0,3.0,519.0,5.0,86.0,14.4375,3.0,1111.0,77.16017316017316,9.588235294117647,5.0,555.0,58.40490797546013,9.25,5.0,783.0,85.1891891891892,11.091911764705882,816.3333333333334,73.58475677494083
28,Tee Higgins,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,108.0,67.0,28.0,0.0,5.0,908.0,6.0,128.0,14.0,14.0,110.0,74.0,0.0,0.0,0.0,1091.0,6.0,145.0,10.9375,6.0,936.0,86.12571428571428,13.142857142857142,6.0,1091.0,83.46739130434783,0.0,0.0,0.0,0.0,8.026785714285714,675.6666666666666,56.53103519668738
29,Cole Beasley,BUF,30.0,15.0,10.0,106.0,67.0,0.0,0.0,0.0,778.0,6.0,180.8,15,10,107.0,82.0,0.0,0.0,0.0,967.0,4.0,126.0,16.0,8.0,112.0,82.0,0.0,0.0,0.0,693.0,1.0,77.0,12.6,4.0,967.0,77.06349206349206,12.125,1.0,693.0,57.23711340206186,11.533333333333333,6.0,778.0,67.97687861271676,12.08611111111111,812.6666666666666,67.42582802609023
30,Corey Davis,TEN,24.0,15.0,11.0,69.0,43.0,0.0,0.0,0.0,601.0,2.0,115.1,14,12,92.0,65.0,0.0,0.0,0.0,984.0,5.0,126.0,9.0,9.0,59.0,34.0,0.0,0.0,0.0,492.0,4.0,71.0,11.214285714285714,5.0,984.0,88.19108280254778,10.333333333333334,4.0,492.0,48.0,7.466666666666667,2.0,601.0,80.75892857142857,9.67142857142857,692.3333333333334,72.31667045799212
31,Chris Godwin,TAM,23.0,14.0,14.0,121.0,86.0,8.0,0.0,1.0,1333.0,9.0,274.1,12,12,84.0,65.0,0.0,0.0,0.0,840.0,7.0,126.0,14.0,14.0,127.0,98.0,21.0,1.0,4.0,1103.0,5.0,144.0,12.416666666666666,7.0,840.0,68.21476510067114,16.071428571428573,6.0,1124.0,70.3111111111111,14.785714285714286,9.0,1341.0,91.30434782608695,14.424603174603176,1101.6666666666667,76.61007467928972
32,Brandon Aiyuk,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,11,96.0,60.0,77.0,2.0,6.0,748.0,5.0,125.0,17.0,16.0,84.0,56.0,17.0,0.0,5.0,826.0,5.0,114.0,13.0,7.0,825.0,64.0,8.235294117647058,5.0,843.0,102.97142857142858,0.0,0.0,0.0,0.0,7.078431372549019,556.0,55.657142857142865
33,Marquise Brown,BAL,22.0,14.0,11.0,71.0,46.0,0.0,0.0,0.0,584.0,7.0,146.4,16,14,100.0,58.0,1.0,0.0,1.0,769.0,8.0,125.0,16.0,16.0,146.0,91.0,5.0,0.0,1.0,1008.0,6.0,135.0,9.875,8.0,770.0,78.78481012658227,14.8125,6.0,1013.0,68.79324894514768,8.357142857142858,7.0,584.0,70.71794871794872,11.014880952380954,789.0,72.7653359298929
34,Cooper Kupp,LAR,26.0,16.0,14.0,134.0,94.0,4.0,0.0,2.0,1161.0,10.0,270.5,15,12,124.0,92.0,33.0,0.0,4.0,974.0,3.0,117.0,17.0,17.0,191.0,145.0,18.0,0.0,4.0,1947.0,16.0,295.0,14.4,3.0,1007.0,70.13888888888889,19.764705882352942,16.0,1965.0,100.22916666666666,14.25,10.0,1165.0,82.45614035087719,16.138235294117646,1379.0,84.27473196881091
35,Jarvis Landry,CLE,27.0,16.0,16.0,138.0,83.0,10.0,0.0,1.0,1174.0,6.0,237.4,15,14,101.0,72.0,10.0,1.0,4.0,840.0,3.0,116.0,12.0,12.0,87.0,52.0,40.0,2.0,6.0,570.0,2.0,81.0,11.533333333333333,4.0,850.0,74.04624277456648,11.583333333333334,4.0,610.0,53.007194244604314,13.8125,6.0,1184.0,86.15384615384616,12.309722222222222,881.3333333333334,71.06909439100565
36,Tyler Boyd,CIN,25.0,16.0,15.0,148.0,90.0,23.0,0.0,4.0,1046.0,5.0,222.9,15,8,110.0,79.0,49.0,0.0,5.0,841.0,4.0,114.0,16.0,10.0,94.0,67.0,22.0,0.0,2.0,828.0,5.0,117.0,12.6,4.0,890.0,70.95238095238095,10.0625,5.0,850.0,84.96894409937889,14.875,5.0,1069.0,72.2016806722689,12.512500000000001,936.3333333333334,76.04100190800958
37,Michael Gallup,DAL,23.0,14.0,12.0,113.0,66.0,0.0,0.0,0.0,1107.0,6.0,212.7,16,15,105.0,59.0,0.0,0.0,0.0,843.0,5.0,114.0,9.0,8.0,62.0,35.0,0.0,0.0,0.0,445.0,2.0,57.0,10.25,5.0,843.0,82.73170731707317,10.777777777777779,2.0,445.0,41.47422680412371,12.785714285714286,6.0,1107.0,87.05027932960893,11.27116402116402,798.3333333333334,70.41873781693528
38,Jamison Crowder,NYJ,26.0,16.0,12.0,122.0,78.0,4.0,0.0,1.0,833.0,6.0,197.7,12,7,89.0,59.0,14.0,0.0,1.0,699.0,6.0,113.0,12.0,4.0,71.0,51.0,0.0,0.0,0.0,447.0,2.0,59.0,12.333333333333334,6.0,713.0,58.29729729729729,10.166666666666666,2.0,447.0,44.16393442622951,12.5,6.0,837.0,67.44,11.666666666666666,665.6666666666666,56.633743907842266
39,Tim Patrick,DEN,26.0,8.0,2.0,31.0,16.0,0.0,0.0,0.0,218.0,0.0,37.8,15,15,79.0,51.0,0.0,0.0,0.0,742.0,6.0,110.0,16.0,16.0,85.0,53.0,0.0,0.0,0.0,734.0,5.0,103.0,8.666666666666666,6.0,742.0,86.3076923076923,8.625,5.0,734.0,85.68115942028986,5.875,0.0,218.0,37.1063829787234,7.722222222222221,564.6666666666666,69.69841156890186
40,Russell Gage,ATL,23.0,16.0,4.0,74.0,49.0,12.0,0.0,4.0,446.0,1.0,98.8,16,8,109.0,72.0,9.0,0.0,2.0,786.0,4.0,109.0,14.0,9.0,94.0,66.0,0.0,0.0,0.0,770.0,4.0,97.0,11.3125,4.0,795.0,70.62983425414365,11.428571428571429,4.0,770.0,67.725,7.6875,1.0,458.0,59.707317073170735,10.142857142857144,674.3333333333334,66.0207171091048
41,T.Y. Hilton,IND,30.0,10.0,10.0,68.0,45.0,0.0,0.0,0.0,501.0,5.0,125.1,15,15,93.0,56.0,0.0,0.0,0.0,762.0,5.0,108.0,10.0,9.0,37.0,23.0,0.0,0.0,0.0,331.0,3.0,51.0,9.933333333333334,5.0,762.0,77.21476510067114,6.0,3.0,331.0,55.666666666666664,11.3,5.0,501.0,44.7787610619469,9.077777777777778,531.3333333333334,59.22006427642824
42,Jerry Jeudy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,113.0,52.0,0.0,0.0,0.0,856.0,3.0,106.0,10.0,5.0,56.0,38.0,3.0,0.0,2.0,467.0,0.0,47.0,10.3125,3.0,856.0,83.2969696969697,9.4,0.0,470.0,50.0,0.0,0.0,0.0,0.0,6.570833333333333,442.0,44.432323232323235
43,Mike Williams,LAC,25.0,15.0,15.0,90.0,49.0,2.0,0.0,1.0,1001.0,2.0,161.3,15,11,85.0,48.0,1.0,0.0,1.0,756.0,5.0,106.0,16.0,14.0,129.0,76.0,0.0,0.0,0.0,1146.0,9.0,171.0,8.866666666666667,5.0,757.0,85.93984962406014,12.8125,9.0,1146.0,90.14634146341463,9.266666666666667,2.0,1003.0,108.45323741007194,10.315277777777778,968.6666666666666,94.84647616584891
44,Emmanuel Sanders,2TM,32.0,17.0,16.0,97.0,66.0,0.0,0.0,0.0,869.0,5.0,188.3,14,5,82.0,61.0,12.0,0.0,1.0,726.0,5.0,104.0,14.0,13.0,72.0,42.0,31.0,0.0,2.0,626.0,4.0,90.0,10.214285714285714,5.0,738.0,72.74125874125875,8.142857142857142,4.0,657.0,81.17543859649123,9.588235294117647,5.0,869.0,91.15337423312884,9.315126050420167,754.6666666666666,81.69002385695961
45,Marquez Valdes-Scantling,GNB,25.0,16.0,10.0,56.0,26.0,9.0,0.0,2.0,452.0,2.0,84.1,16,12,63.0,33.0,13.0,0.0,4.0,690.0,6.0,104.0,11.0,7.0,55.0,26.0,0.0,0.0,0.0,430.0,3.0,61.0,6.0,6.0,703.0,118.16666666666667,7.363636363636363,3.0,430.0,58.80246913580247,5.125,2.0,461.0,90.34146341463415,6.162878787878788,531.3333333333334,89.10353307236777
46,DeVante Parker,MIA,26.0,16.0,14.0,128.0,72.0,0.0,0.0,0.0,1202.0,9.0,246.2,14,11,103.0,63.0,0.0,0.0,0.0,793.0,4.0,103.0,10.0,8.0,73.0,40.0,0.0,0.0,0.0,515.0,2.0,64.0,11.857142857142858,4.0,793.0,67.21686746987952,11.3,2.0,515.0,45.75221238938053,12.5,9.0,1202.0,96.88,11.885714285714286,836.6666666666666,69.94969328642001
47,Gabriel Davis,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,11,62.0,35.0,0.0,0.0,1.0,599.0,7.0,102.0,16.0,4.0,63.0,35.0,0.0,0.0,0.0,549.0,6.0,91.0,6.0625,7.0,599.0,99.95876288659794,6.125,6.0,549.0,90.61224489795919,0.0,0.0,0.0,0.0,4.0625,382.6666666666667,63.523669261519046
48,DJ Chark,JAX,23.0,15.0,14.0,118.0,73.0,20.0,0.0,2.0,1008.0,8.0,223.8,13,12,93.0,53.0,0.0,0.0,0.0,706.0,5.0,101.0,4.0,4.0,22.0,7.0,0.0,0.0,0.0,154.0,2.0,27.0,11.23076923076923,5.0,706.0,63.3082191780822,7.25,2.0,154.0,21.517241379310345,12.733333333333333,8.0,1028.0,81.36125654450262,10.404700854700854,629.3333333333334,55.39557236729839
49,Keelan Cole,JAX,26.0,16.0,1.0,35.0,24.0,6.0,0.0,1.0,361.0,3.0,78.7,16,5,88.0,55.0,2.0,0.0,1.0,642.0,5.0,100.0,15.0,11.0,51.0,28.0,0.0,0.0,0.0,449.0,1.0,51.0,8.9375,5.0,644.0,72.61538461538461,5.266666666666667,1.0,449.0,85.44303797468355,3.6875,3.0,367.0,100.33898305084746,5.963888888888889,486.6666666666667,86.13246854697188
50,Laviska Shenault Jr.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12,79.0,58.0,91.0,0.0,18.0,600.0,5.0,99.0,16.0,10.0,100.0,63.0,41.0,0.0,11.0,619.0,0.0,64.0,9.785714285714286,5.0,691.0,71.12408759124087,10.1875,0.0,660.0,64.78527607361963,0.0,0.0,0.0,0.0,6.657738095238095,450.3333333333333,45.30312122162017
51,Christian Kirk,ARI,23.0,13.0,13.0,108.0,68.0,93.0,0.0,10.0,709.0,3.0,166.2,14,10,79.0,48.0,3.0,0.0,2.0,621.0,6.0,98.0,17.0,11.0,103.0,77.0,11.0,0.0,1.0,982.0,5.0,131.0,9.071428571428571,6.0,624.0,69.44881889763779,10.588235294117647,5.0,993.0,94.25555555555556,13.538461538461538,3.0,802.0,59.46022727272727,11.066041801335919,806.3333333333334,74.38820057530687
52,Sterling Shepard,NYG,26.0,10.0,10.0,83.0,57.0,72.0,0.0,6.0,576.0,3.0,139.8,12,12,90.0,66.0,49.0,1.0,6.0,656.0,3.0,97.0,7.0,6.0,53.0,36.0,-9.0,0.0,1.0,366.0,1.0,42.0,13.0,4.0,705.0,54.53846153846154,12.714285714285714,1.0,357.0,28.15730337078652,14.0,3.0,648.0,46.5,13.238095238095239,570.0,43.065254969749354
53,Julio Jones,ATL,30.0,15.0,15.0,157.0,99.0,-3.0,0.0,2.0,1394.0,6.0,274.1,9,9,68.0,51.0,0.0,0.0,0.0,771.0,3.0,95.0,10.0,10.0,48.0,31.0,0.0,0.0,0.0,434.0,1.0,49.0,13.222222222222221,3.0,771.0,58.537815126050425,7.9,1.0,434.0,55.063291139240505,17.066666666666666,6.0,1391.0,81.85546875,12.729629629629628,865.3333333333334,65.15219167176365
54,Zach Pascal,IND,25.0,16.0,13.0,72.0,41.0,16.0,0.0,2.0,607.0,5.0,133.3,16,14,71.0,44.0,0.0,0.0,0.0,629.0,5.0,93.0,16.0,13.0,69.0,38.0,21.0,0.0,2.0,384.0,3.0,57.0,7.1875,5.0,629.0,88.20869565217392,6.6875,3.0,405.0,61.00934579439252,7.0625,5.0,623.0,88.92035398230088,6.979166666666667,552.3333333333334,79.37946514295578
55,Darnell Mooney,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,98.0,61.0,20.0,0.0,4.0,631.0,4.0,91.0,17.0,14.0,140.0,81.0,32.0,1.0,6.0,1055.0,4.0,139.0,9.9375,4.0,651.0,65.9119496855346,13.0,5.0,1087.0,84.0,0.0,0.0,0.0,0.0,7.645833333333333,579.3333333333334,49.97064989517819
56,Darius Slayton,NYG,22.0,14.0,9.0,84.0,48.0,0.0,0.0,0.0,740.0,8.0,170.0,16,15,96.0,50.0,-1.0,0.0,2.0,751.0,3.0,91.0,13.0,5.0,58.0,26.0,-13.0,0.0,1.0,339.0,2.0,43.0,9.125,3.0,750.0,82.52054794520548,6.461538461538462,2.0,326.0,50.76190476190476,9.428571428571429,8.0,740.0,79.33333333333333,8.338369963369964,605.3333333333334,70.87192868014785
57,Mecole Hardman,KAN,21.0,16.0,5.0,41.0,26.0,17.0,0.0,4.0,538.0,6.0,113.5,16,8,62.0,41.0,31.0,0.0,4.0,560.0,4.0,87.0,17.0,8.0,83.0,59.0,46.0,0.0,8.0,693.0,2.0,82.0,6.4375,4.0,591.0,92.42718446601941,8.352941176470589,2.0,739.0,88.7112676056338,4.1875,6.0,555.0,133.97014925373134,6.325980392156862,628.3333333333334,105.03620044179485
58,Rashard Higgins,CLE,25.0,10.0,1.0,11.0,4.0,0.0,0.0,0.0,55.0,1.0,15.5,13,6,52.0,37.0,0.0,0.0,0.0,599.0,4.0,84.0,15.0,4.0,47.0,24.0,0.0,0.0,0.0,275.0,1.0,34.0,6.846153846153846,4.0,599.0,88.07865168539327,4.733333333333333,1.0,275.0,58.309859154929576,1.5,1.0,55.0,37.333333333333336,4.359829059829059,309.6666666666667,61.24061472455207
59,Jakobi Meyers,NWE,23.0,15.0,1.0,41.0,26.0,0.0,0.0,0.0,359.0,0.0,61.9,14,9,81.0,59.0,9.0,0.0,2.0,729.0,0.0,84.0,17.0,16.0,126.0,83.0,9.0,0.0,1.0,866.0,2.0,103.0,10.0,0.0,738.0,73.8,12.294117647058824,2.0,875.0,71.33492822966507,4.466666666666667,0.0,359.0,80.3731343283582,8.920261437908499,657.3333333333334,75.16935418600775
